index,code,token,lstm_surp,mean_rt,entropy,entred,rt_spill_over,rt_spill_over_inc_unk,ngram_surp,gru_surp,tanh_surp,count,log_freq,len
3911,22015,gas,11.691128730773926,240.64105263157896,10.943363189697266,0.0,,271.3573684210526,11.204,20.247936248779297,12.71308422088623,167,2.2227164711475833,3
145,22017,the,8.014608383178711,468.4652631578948,7.563916683197021,1.248300075531006,635.8905263157894,635.8905263157894,6.52863,6.738168716430664,4.269806385040283,41100,4.613841821876069,3
3600,22018,third,8.973369598388672,635.8905263157894,10.935952186584473,0.0,249.0273684210526,249.0273684210526,9.62217,53.57357406616211,11.67556381225586,336,2.526339277389844,5
1943,22019,to,9.085887908935549,249.0273684210526,3.3617939949035645,7.574158191680908,,289.6636842105263,7.25726,7.599764823913574,5.420102119445801,22191,4.34617687342157,2
906,22022,which,12.59736442565918,399.5563157894737,7.965094566345215,1.2104291915893557,333.321052631579,333.321052631579,16.0936,22.916934967041016,8.887901306152344,2218,3.3459615418131414,5
3861,22023,would,5.861320018768311,333.321052631579,9.016047477722168,0.0,341.7136842105263,341.7136842105263,8.43196,31.557680130004883,8.912469863891602,2184,3.3392526340327,5
4102,22024,burn,16.613731384277344,341.7136842105263,7.194063663482666,1.821983814239502,303.07421052631577,303.07421052631577,18.5764,15.977044105529783,18.147815704345703,4,0.6020599913279624,4
4103,22025,everything,12.705401420593262,303.07421052631577,9.51120376586914,0.0,,332.5694736842105,13.2463,17.874387741088867,14.083051681518556,57,1.7558748556724915,10
4104,22027,So,9.412817001342772,270.2294736842105,9.515584945678713,0.0,269.1810526315789,269.1810526315789,8.01712,64.48780059814453,12.60497760772705,168,2.225309281725863,2
146,22028,the,2.900708198547364,269.1810526315789,9.35262393951416,0.1629610061645507,,251.28421052631575,3.23006,6.024378776550293,4.315146446228027,41100,4.613841821876069,3
4105,22030,cargo,15.301885604858398,292.64473684210526,10.39607048034668,0.9083461761474608,268.7026315789474,268.7026315789474,14.781,36.11163330078125,16.09804344177246,18,1.255272505103306,5
3973,22031,went,12.329113006591797,268.7026315789474,10.00782299041748,0.3882474899291992,275.81,275.81,12.299,51.1318359375,13.203682899475098,127,2.103803720955957,4
3112,22032,into,6.714367866516113,275.81,8.814377784729004,1.1934452056884766,266.72315789473686,266.72315789473686,4.19014,20.68485450744629,9.974893569946287,921,2.964259630196849,4
147,22033,the,1.9359740018844604,266.72315789473686,8.347098350524902,0.4672794342041015,231.2994736842105,231.2994736842105,2.56973,5.567883491516113,4.269806385040283,41100,4.613841821876069,3
4106,22034,hole,13.74066162109375,231.2994736842105,11.081273078918455,0.0,260.33473684210526,260.33473684210526,15.102,13.475631713867188,16.647438049316406,11,1.0413926851582251,4
756,22035,of,3.470191717147827,260.33473684210526,5.480910301208496,5.600362777709961,228.9721052631579,228.9721052631579,7.11948,12.951026916503906,5.1755690574646,22921,4.360233561157832,2
148,22036,the,2.233848094940185,228.9721052631579,9.369128227233888,0.0,257.18631578947367,257.18631578947367,3.44768,7.407435894012451,4.269806385040283,41100,4.613841821876069,3
3798,22037,John,21.111968994140625,257.18631578947367,11.219599723815918,0.0,,303.7184210526316,13.4947,35.23215866088867,12.119173049926758,247,2.392696953259666,4
3561,22039,A,5.740657806396484,288.59315789473686,9.515584945678713,0.0,,403.15736842105264,5.74117,35.66849899291992,10.348278999328612,865,2.9370161074648142,1
757,22041,of,5.266725063323975,285.1247368421053,10.729265213012695,0.4806346893310547,256.2526315789474,256.2526315789474,5.85588,12.868725776672363,5.175559043884277,22921,4.360233561157832,2
3494,22042,six,10.566262245178224,256.2526315789474,9.901381492614746,0.8278837203979492,275.01157894736843,275.01157894736843,9.91089,42.43667221069336,12.137346267700195,268,2.428134794028789,3
2104,22043,men,10.386856079101562,275.01157894736843,6.587006568908691,3.3143749237060547,238.4326315789474,238.4326315789474,13.7488,47.12726211547852,13.413454055786133,99,1.99563519459755,3
1437,22044,from,8.521665573120117,238.4326315789474,8.377924919128418,0.0,243.8878947368421,243.8878947368421,8.38965,20.13107681274414,8.200828552246094,4459,3.6492374723496073,4
149,22045,the,2.163658142089844,243.8878947368421,8.566225051879883,0.0,,271.1821052631579,2.66554,6.498147010803223,4.269806385040283,41100,4.613841821876069,3
4107,22047,Chemical,14.502641677856444,416.3668421052632,10.199267387390137,1.0469741821289062,,314.17526315789473,13.8801,38.18740463256836,14.075357437133787,69,1.8388490907372552,8
4108,22049,Company,13.983179092407228,335.9315789473684,9.271225929260254,0.0,271.0463157894737,271.0463157894737,15.5201,33.00260162353516,15.127811431884766,30,1.4771212547196624,7
1792,22050,under,15.168875694274902,271.0463157894737,8.007671356201172,1.263554573059082,267.05,267.05,10.2828,36.997371673583984,10.789912223815918,533,2.7267272090265724,5
2614,22051,First,9.57132339477539,267.05,7.970065593719482,0.0376057624816894,306.54894736842107,306.54894736842107,13.9737,88.72026062011719,12.016751289367676,261,2.416640507338281,5
4112,22052,Lt.,16.177967071533203,306.54894736842107,10.395362854003906,0.0,408.88473684210527,408.88473684210527,18.1145,17.050905227661133,18.00214195251465,4,0.6020599913279624,3
4114,22053,Howard,11.965250968933104,408.88473684210527,9.515584945678713,0.0,293.9278947368421,293.9278947368421,13.1034,41.44757080078125,15.37763214111328,25,1.3979400086720377,6
4116,22054,D.,8.870553970336914,293.9278947368421,10.532844543457031,0.0,,292.6873684210526,14.1659,20.880226135253903,14.56643295288086,152,2.1818435879447726,2
3974,22056,went,14.414220809936523,322.1952631578947,3.082615613937378,6.614415407180786,,320.89578947368426,13.1339,43.21148681640625,13.203682899475098,127,2.103803720955957,4
4119,22058,followed,15.789447784423828,348.10526315789474,8.262659072875977,0.803257942199707,272.82947368421054,272.82947368421054,13.8147,23.76511573791504,13.68527889251709,86,1.9344984512435677,8
664,22059,by,2.789534568786621,272.82947368421054,7.505040645599365,0.7576184272766113,248.74894736842109,248.74894736842109,2.55926,15.308509826660156,7.761186122894287,4495,3.6527296960692475,2
4113,22060,Lt.,16.322528839111328,248.74894736842109,7.927833080291748,0.0,281.9778947368421,281.9778947368421,17.7017,16.170934677124023,18.00214195251465,4,0.6020599913279624,3
4121,22061,Thomas,10.03533935546875,281.9778947368421,9.515584945678713,0.0,300.7036842105263,300.7036842105263,11.5225,67.8764877319336,13.955013275146484,70,1.845098040014257,6
4122,22062,H.,7.854479312896728,300.7036842105263,9.449275970458984,0.0663089752197265,,302.51105263157893,5.16726,30.526273727416992,14.349365234375,41,1.6127838567197355,2
150,22064,the,9.556636810302734,313.7442105263158,3.930664777755737,1.98353123664856,,253.11736842105265,7.14316,6.702503681182861,4.269804954528809,41100,4.613841821876069,3
4124,22066,Security,10.471415519714355,630.328947368421,9.388586044311523,1.092453956604004,,286.56368421052633,15.5856,83.95982360839844,13.846769332885742,70,1.845098040014257,8
1498,22069,was,7.088788986206055,325.53,10.35044002532959,0.0,,333.0863157894737,9.13165,10.800140380859377,8.231334686279297,3901,3.5911759503117913,3
3272,22071,Only,10.004260063171388,272.5436842105263,9.515584945678713,0.0,251.0915789473684,251.0915789473684,9.80304,38.64007568359375,14.150839805603027,51,1.7075701760979363,4
529,22072,a,4.857921600341797,251.0915789473684,10.213271141052246,0.0,241.35210526315788,241.35210526315788,2.8189,2.404019355773926,6.074105262756348,19284,4.2851971228109695,1
2708,22073,few,7.007966041564941,241.35210526315788,11.201743125915527,0.0,227.01684210526315,227.01684210526315,2.36635,68.4872055053711,11.336779594421388,340,2.5314789170422554,3
2581,22074,other,6.466041564941406,227.01684210526315,6.524393081665039,4.677350044250488,241.4547368421053,241.4547368421053,7.62244,18.7962589263916,9.62901210784912,1381,3.1401936785786315,5
3961,22075,people,7.212268352508545,241.4547368421053,10.374032020568848,0.0,272.0421052631579,272.0421052631579,7.5922,35.96541976928711,10.629630088806152,672,2.8273692730538253,6
4125,22076,very,14.022607803344728,272.0421052631579,9.092262268066406,0.0,275.20684210526315,275.20684210526315,11.0924,47.41130828857422,11.349576950073242,376,2.575187844927661,4
4128,22077,important,8.537378311157227,275.20684210526315,10.744966506958008,0.0,289.5757894736842,289.5757894736842,5.89751,30.80233192443848,12.30735206604004,174,2.2405492482826,9
3962,22078,people,10.090042114257812,289.5757894736842,8.738059997558594,2.006906509399414,288.64578947368426,288.64578947368426,7.47713,28.851099014282227,10.629630088806152,672,2.8273692730538253,6
2552,22079,knew,15.24613094329834,288.64578947368426,9.572604179382324,0.0,246.29052631578944,246.29052631578944,15.1588,21.74931907653809,15.499671936035156,24,1.3802112417116061,4
758,22080,of,6.084031581878662,246.29052631578944,7.260521411895752,2.3120827674865723,245.8184210526316,245.8184210526316,6.54835,13.532716751098633,5.1755690574646,22921,4.360233561157832,2
151,22081,the,1.7442209720611572,245.8184210526316,7.802148342132568,0.0,,406.5036842105263,3.44768,6.869788646697998,4.269806385040283,41100,4.613841821876069,3
4133,22083,eggs,14.037654876708984,496.8778947368421,10.356292724609377,0.9380292892456056,,362.7,14.5176,29.10809326171875,15.33392333984375,27,1.4313637641589874,4
4134,22085,below,11.7289400100708,323.3236842105263,6.870355606079102,0.0,,317.9778947368421,13.8147,48.22180938720703,12.739401817321776,149,2.173186268412274,5
4137,22087,No,9.858269691467283,257.2947368421053,9.515586853027344,0.0,287.42368421052635,287.42368421052635,9.0991,55.19043731689453,13.593928337097168,95,1.9777236052888478,2
2147,22088,one,8.329726219177246,287.42368421052635,11.62876796722412,0.0,250.9763157894737,250.9763157894737,2.25348,24.22265815734864,10.419673919677734,1385,3.1414497734004674,3
3877,22089,else,15.180824279785156,250.9763157894737,10.23986530303955,1.3889026641845703,258.6431578947369,258.6431578947369,10.3823,23.53210830688477,13.76889419555664,73,1.863322860120456,4
4138,22090,must,9.202799797058104,258.6431578947369,8.23291301727295,2.0069522857666016,,302.9484210526316,12.2376,28.860631942749023,12.093914985656738,247,2.392696953259666,4
1270,22093,in,5.465941429138184,291.0410526315789,10.350439071655272,0.0,275.928947368421,275.928947368421,5.79104,2.1975107192993164,6.107291221618652,15175,4.181128699747295,2
152,22094,the,2.000731468200684,275.928947368421,8.481783866882324,1.8686552047729488,,288.8894736842105,3.40355,6.041717529296875,4.269740104675293,41100,4.613841821876069,3
4143,22096,way,9.50197410583496,506.89473684210526,9.988879203796388,0.0806951522827148,325.2657894736842,325.2657894736842,13.2708,43.971622467041016,10.97650909423828,393,2.5943925503754266,3
1271,22097,in,5.628129482269287,325.2657894736842,8.980779647827148,0.0,282.00842105263155,282.00842105263155,6.00062,2.3982954025268555,5.850780963897705,15175,4.181128699747295,2
153,22098,the,2.1001007556915283,282.00842105263155,8.679851531982422,0.3009281158447265,264.94,264.94,3.62131,5.386619567871094,4.269806385040283,41100,4.613841821876069,3
4144,22099,way,7.413808822631836,264.94,10.112178802490234,0.0,281.4284210526316,281.4284210526316,8.63595,38.95100021362305,10.97650909423828,393,2.5943925503754266,3
759,22100,of,1.7137657403945925,281.4284210526316,6.411603927612305,3.7005748748779297,247.5963157894737,247.5963157894737,1.13559,13.127178192138672,5.1755690574646,22921,4.360233561157832,2
154,22101,the,2.4825339317321777,247.5963157894737,9.933099746704102,0.0,255.5584210526316,255.5584210526316,3.51755,6.865183353424072,4.269806385040283,41100,4.613841821876069,3
2914,22102,right,9.710490226745604,255.5584210526316,11.300480842590332,0.0,312.89947368421053,312.89947368421053,9.07387,35.141326904296875,12.092827796936035,235,2.3710678622717363,5
3461,22103,hand,14.0435209274292,312.89947368421053,7.503111839294434,3.7973690032958975,304.1657894736842,304.1657894736842,10.0714,19.681352615356445,13.328110694885254,100,2.0,4
1139,22104,that,5.107604026794434,304.1657894736842,5.735315322875977,1.767796516418457,298.1452631578948,298.1452631578948,6.11594,8.408638000488281,7.062049388885498,7992,3.902655475217926,4
2161,22105,knows,12.185110092163086,298.1452631578948,9.089574813842772,0.0,297.17526315789473,297.17526315789473,12.8752,13.774290084838867,14.84697723388672,38,1.5797835966168101,5
1650,22106,and,9.614710807800291,297.17526315789473,7.242244243621826,1.847330570220948,274.32842105263154,274.32842105263154,6.66926,9.967963218688965,5.797372817993164,16115,4.207230309848353,3
155,22107,the,3.3033716678619385,274.32842105263154,10.496256828308104,0.0,276.3584210526316,276.3584210526316,4.5622,6.527615070343018,4.269806385040283,41100,4.613841821876069,3
3162,22108,left,12.978214263916016,276.3584210526316,11.229745864868164,0.0,272.6268421052632,272.6268421052632,14.1511,47.00971984863281,12.741934776306152,154,2.187520720836463,4
1140,22109,that,6.389391899108887,272.6268421052632,9.822355270385742,1.407390594482422,273.3826315789473,273.3826315789473,7.8786,8.80251693725586,7.062049388885498,7992,3.902655475217926,4
4147,22110,does,9.828083992004396,273.3826315789473,9.40024471282959,0.4221105575561523,310.2210526315789,310.2210526315789,8.66126,55.0129280090332,11.384882926940918,486,2.6866362692622934,4
2861,22111,not,4.370202541351318,310.2210526315789,1.5570151805877686,7.843229532241821,371.4094736842105,371.4094736842105,4.62823,32.626888275146484,9.594293594360352,1300,3.113943352306837,3
1499,22112,was,9.340871810913086,371.4094736842105,9.120942115783691,0.0,313.0963157894737,313.0963157894737,7.18841,13.649807929992676,7.677361965179443,3901,3.5911759503117913,3
156,22113,the,4.430807113647461,313.0963157894737,9.669824600219728,0.0,271.5473684210526,271.5473684210526,4.87762,6.656906127929688,4.269806385040283,41100,4.613841821876069,3
4148,22114,stage,13.478541374206545,271.5473684210526,10.94224739074707,0.0,275.53,275.53,13.6356,33.564903259277344,14.967657089233398,37,1.568201724066995,5
2822,22115,set,14.453079223632812,275.53,4.956408500671387,5.985838890075684,259.17157894736846,259.17157894736846,7.42806,31.73842430114746,12.28212070465088,259,2.413299764081252,3
1861,22116,for,3.542956829071045,259.17157894736846,5.067194938659668,0.0,290.52315789473687,290.52315789473687,4.95354,5.299440383911133,6.926324844360352,7976,3.901785145303599,3
4149,22117,tragedy,16.428497314453125,290.52315789473687,8.78319263458252,0.0,278.6336842105263,278.6336842105263,16.6853,13.285589218139648,17.21805763244629,7,0.8450980400142568,7
3011,22118,at,8.302118301391602,278.6336842105263,2.1085872650146484,6.674605369567871,,419.5957894736842,8.38977,14.481901168823242,7.710198879241943,4359,3.639386869017684,2
3888,23000,Franklin,13.496684074401855,409.2004347826088,9.515584945678713,0.0,352.2678260869565,352.2678260869565,15.5374,31.953012466430664,15.07342529296875,23,1.3617278360175928,8
4117,23001,D.,15.274537086486816,352.2678260869565,7.300069332122803,2.215515613555908,261.55,261.55,14.0624,20.55354118347168,14.316389083862305,152,2.1818435879447726,2
4150,23002,Lee,11.827789306640623,261.55,6.04741907119751,1.252650260925293,340.6069565217391,340.6069565217391,14.1856,21.50543594360352,14.237354278564451,54,1.7323937598229686,3
4156,23003,proved,17.748172760009766,340.6069565217391,6.529541969299316,0.0,392.2830434782609,392.2830434782609,14.5065,17.83682632446289,15.552424430847168,25,1.3979400086720377,6
530,23004,a,5.917388439178467,392.2830434782609,10.621593475341797,0.0,320.4269565217391,320.4269565217391,3.31094,2.030707597732544,5.70707893371582,19284,4.2851971228109695,1
3644,23005,man,11.395343780517578,320.4269565217391,10.925735473632812,0.0,268.7213043478261,268.7213043478261,10.1141,62.68342208862305,13.123086929321287,109,2.037426497940624,3
760,23006,of,3.896698951721192,268.7213043478261,7.587512969970703,3.3382225036621094,252.3404347826087,252.3404347826087,8.87995,12.304986953735352,5.1755690574646,22921,4.360233561157832,2
4159,23007,prompt,17.683069229125977,252.3404347826087,9.67961311340332,0.0,293.045652173913,293.045652173913,15.9757,23.277496337890625,16.704578399658203,11,1.0413926851582251,6
4160,23008,action,11.97377586364746,293.045652173913,8.762056350708008,0.9175567626953124,247.75434782608696,247.75434782608696,12.5269,69.40090942382812,12.834927558898926,154,2.187520720836463,6
2251,23009,when,9.179076194763184,247.75434782608696,5.313921928405762,3.448134422302246,269.3178260869565,269.3178260869565,10.5934,28.248653411865234,9.69925308227539,987,2.9943171526696366,4
4161,23010,Mrs.,8.939640045166016,269.3178260869565,7.435617446899414,0.0,,304.4208695652174,11.5408,29.95374298095703,12.97665786743164,109,2.037426497940624,4
4172,23013,accompanied,15.199206352233888,411.61652173913046,10.452422142028809,0.0,294.6173913043478,294.6173913043478,15.7422,21.67349624633789,16.316919326782227,14,1.146128035678238,11
665,23014,by,1.6073635816574097,294.6173913043478,5.672478675842285,4.779943466186523,266.47565217391303,266.47565217391303,0.548871,15.193479537963867,7.761186122894287,4495,3.6527296960692475,2
531,23015,a,3.8321030139923096,266.47565217391303,8.035648345947266,0.0,,257.87695652173915,1.76977,1.94397246837616,5.70707893371582,19284,4.2851971228109695,1
4174,23017,visited,17.332651138305664,299.13565217391306,10.946290969848633,0.0896339416503906,245.7395652173913,245.7395652173913,14.817,14.331503868103027,16.00858497619629,18,1.255272505103306,7
2691,23018,him,9.657249450683594,245.7395652173913,8.899317741394043,2.04697322845459,263.7034782608696,263.7034782608696,11.3206,13.14202117919922,11.574498176574709,351,2.5453071164658243,3
1272,23019,in,3.002316951751709,263.7034782608696,5.581548690795898,3.3177690505981445,,362.0030434782609,4.92908,1.73746919631958,5.850780963897705,15175,4.181128699747295,2
4177,23022,several,15.294081687927246,399.0960869565217,7.359323501586914,1.4172296524047852,309.1291304347826,309.1291304347826,13.3206,75.03771209716797,11.438090324401855,347,2.5403294747908736,7
4182,23023,months,7.139359474182129,309.1291304347826,9.916217803955078,0.0,259.9995652173913,259.9995652173913,4.95375,25.23677635192871,10.596945762634276,672,2.8273692730538253,6
4185,23024,ago,5.870029449462891,259.9995652173913,3.142549514770508,6.77366828918457,238.76,238.76,3.39681,40.5489616394043,11.18821620941162,450,2.6532125137753435,3
2383,23025,as,7.570131301879883,238.76,2.697953462600708,0.4445960521697998,250.37304347826085,250.37304347826085,7.44916,22.76234245300293,7.971673488616943,4256,3.6290016192869916,2
532,23026,a,2.8522653579711914,250.37304347826085,7.60106897354126,0.0,342.6586956521739,342.6586956521739,3.23962,1.9921669960021973,5.70707893371582,19284,4.2851971228109695,1
4187,23027,prospective,13.918071746826172,342.6586956521739,11.170735359191896,0.0,,316.8952173913044,16.1128,19.916173934936523,15.742631912231444,19,1.2787536009528289,11
4151,23030,Lee,16.494552612304688,277.26652173913044,6.566333293914795,2.769033908843994,280.7004347826087,280.7004347826087,14.2223,18.30772018432617,14.23733901977539,54,1.7323937598229686,3
3530,23031,asked,12.157670974731444,280.7004347826087,4.778762340545654,1.7875709533691406,342.2121739130435,342.2121739130435,12.9846,61.512977600097656,12.850337028503418,155,2.1903316981702914,5
3762,23032,her,10.893848419189451,342.2121739130435,6.115174770355225,0.0,283.52086956521737,283.52086956521737,11.7545,21.509292602539062,14.51523208618164,393,2.5943925503754266,3
1944,23033,to,6.828719139099121,283.52086956521737,11.720995903015137,0.0,399.6452173913044,399.6452173913044,6.37471,6.910880088806152,5.420102119445801,22191,4.34617687342157,2
4188,23034,lie,12.896380424499512,399.6452173913044,9.442007064819336,2.278988838195801,337.26565217391305,337.26565217391305,13.4934,95.31993103027344,16.277359008789062,14,1.146128035678238,3
3431,23035,down,6.615253448486328,337.26565217391305,5.855550289154053,3.586456775665283,270.1121739130435,270.1121739130435,4.06532,23.10112190246582,10.39074993133545,722,2.858537197569639,4
1055,23036,on,6.031896591186523,270.1121739130435,5.812949180603027,0.0426011085510253,265.32565217391306,265.32565217391306,5.68287,13.910985946655272,7.477917671203613,5145,3.7113853790984517,2
533,23037,a,3.847474813461304,265.32565217391306,7.577838897705078,0.0,231.44565217391303,231.44565217391303,4.17188,2.2707788944244385,5.70707893371582,19284,4.2851971228109695,1
4189,23038,bed,13.57838535308838,231.44565217391303,11.171993255615234,0.0,245.0465217391304,245.0465217391304,14.1361,13.98238754272461,16.45278549194336,11,1.0413926851582251,3
1651,23039,and,4.441068649291992,245.0465217391304,8.833966255187988,2.338027000427246,248.874347826087,248.874347826087,5.28532,9.415590286254885,5.797372817993164,16115,4.207230309848353,3
4191,23040,remove,14.122909545898438,248.874347826087,11.211041450500488,0.0,226.96565217391304,226.96565217391304,15.5186,19.859081268310547,15.520030975341797,25,1.3979400086720377,6
3763,23041,her,7.204094409942627,226.96565217391304,7.184650897979736,4.026390552520752,,263.7513043478261,11.352,21.136993408203125,14.51523208618164,393,2.5943925503754266,3
666,23044,by,7.557755470275879,238.18869565217392,10.350439071655272,0.0,285.75304347826085,285.75304347826085,5.90879,14.438716888427734,8.09797191619873,4495,3.6527296960692475,2
4192,23045,squeezing,17.788225173950195,285.75304347826085,8.826988220214844,1.5234508514404297,264.36,264.36,17.8491,19.70420265197754,18.566999435424805,3,0.47712125471966244,9
3764,23046,her,9.36497402191162,264.36,8.114480018615723,0.7125082015991211,259.93304347826086,259.93304347826086,11.2104,19.982149124145508,14.51523208618164,393,2.5943925503754266,3
4194,23047,foot,13.23680305480957,259.93304347826086,11.830602645874023,0.0,285.89478260869566,285.89478260869566,8.80871,17.281211853027344,15.580409049987791,21,1.3222192947339193,4
3148,23048,three,14.503756523132324,285.89478260869566,5.919579029083252,5.911023616790772,,334.40956521739133,11.2602,40.39231872558594,10.617437362670898,591,2.7715874808812555,5
2311,23050,he,12.244009017944336,249.75434782608696,9.264365196228027,0.0,239.9004347826087,239.9004347826087,11.7415,14.017395973205566,8.59023380279541,2658,3.4245549766067134,2
3406,23051,came,10.004465103149414,239.9004347826087,8.292132377624512,0.9722328186035156,242.935652173913,242.935652173913,12.229,51.56533432006836,12.269278526306152,191,2.2810333672477277,4
3701,23052,up,5.434667587280273,242.935652173913,6.248868465423584,2.043263912200928,,371.52608695652174,5.02742,16.92146110534668,8.831136703491211,1692,3.228400358703005,2
2194,23054,with,6.813431262969971,328.3191304347826,9.666255950927734,0.0,258.7578260869565,258.7578260869565,7.50976,7.668264389038086,7.540949821472168,4245,3.6278776945799716,4
534,23055,a,3.6382532119750977,258.7578260869565,7.889198303222656,1.777057647705078,271.6121739130435,271.6121739130435,3.61967,1.286942481994629,5.70707893371582,19284,4.2851971228109695,1
4196,23056,different,10.43000316619873,271.6121739130435,11.17203140258789,0.0,317.36652173913046,317.36652173913046,10.0144,29.344621658325195,13.139177322387695,123,2.089905111439398,9
4197,23057,diagnosis,17.3341121673584,317.36652173913046,10.97336769104004,0.1986637115478515,299.0626086956522,299.0626086956522,16.6837,15.598443984985352,17.711090087890625,5,0.6989700043360189,9
2195,23058,with,6.191816329956055,299.0626086956522,3.778788805007935,7.1945788860321045,339.1008695652173,339.1008695652173,8.38623,8.069782257080078,7.540949821472168,4245,3.6278776945799716,4
4198,23059,each,9.265604972839355,339.1008695652173,7.801842212677002,0.0,,445.6330434782608,8.72833,61.90284729003906,11.151537895202637,356,2.5514499979728753,4
3714,23061,She,10.638891220092772,297.3230434782609,9.515584945678713,0.0,266.98304347826087,266.98304347826087,8.86122,30.31744384765625,13.296534538269045,96,1.9822712330395684,3
980,23062,had,4.704895496368408,266.98304347826087,7.609034061431885,1.9065508842468264,292.6991304347826,292.6991304347826,8.43609,34.65027618408203,10.096482276916504,1765,3.2467447097238415,3
2312,23063,he,8.873334884643555,292.6991304347826,9.540096282958984,0.0,414.82565217391306,414.82565217391306,7.58365,15.087980270385742,8.59023380279541,2658,3.4245549766067134,2
4199,23064,informed,13.446467399597168,414.82565217391306,7.975535869598389,1.5645604133605957,317.99826086956523,317.99826086956523,15.1666,14.798169136047363,15.67694091796875,21,1.3222192947339193,8
3765,23065,her,9.648821830749512,317.99826086956523,8.813554763793945,0.0,355.805652173913,355.805652173913,11.138,18.42581558227539,14.51523208618164,393,2.5943925503754266,3
4201,23066,kidney,16.280698776245117,355.805652173913,9.798297882080078,1.8481197357177728,,311.1308695652174,16.6083,42.54747772216797,16.75343894958496,10,1.0,6
1652,23070,and,4.278202533721924,362.32565217391306,7.194774627685547,0.5261979103088379,273.6926086956522,273.6926086956522,5.61427,9.83962631225586,5.797372817993164,16115,4.207230309848353,3
535,23071,a,5.270384311676025,273.6926086956522,10.801223754882812,0.0,278.5282608695652,278.5282608695652,6.45145,0.8443378210067749,5.70707893371582,19284,4.2851971228109695,1
4203,23072,severe,11.250244140625,278.5282608695652,11.197035789489746,0.0,313.38695652173914,313.38695652173914,10.4328,24.05381202697754,15.009350776672363,35,1.5440680443502757,6
4204,23073,female,13.44046115875244,313.38695652173914,10.974555015563965,0.2224807739257812,,395.3591304347826,15.513,15.89346408843994,16.37221336364746,13,1.1139433523068367,6
4205,23076,explained,15.17139720916748,314.82217391304346,10.350439071655272,0.0,274.7073913043478,274.7073913043478,15.0257,29.659643173217773,15.82292652130127,17,1.2304489213782739,9
1141,23077,that,2.014756679534912,274.7073913043478,6.370302200317383,3.98013687133789,271.89434782608697,271.89434782608697,2.75455,8.409186363220215,7.062103748321533,7992,3.902655475217926,4
2313,23078,he,5.792962551116943,271.89434782608697,7.648324489593506,0.0,267.56217391304347,267.56217391304347,5.49292,13.381567001342772,8.59023380279541,2658,3.4245549766067134,2
2840,23079,could,5.173820972442627,267.56217391304347,7.278824329376221,0.3695001602172851,,267.65391304347827,5.39383,32.8644905090332,9.32314682006836,1071,3.029789470831856,5
4206,23081,these,9.74358081817627,326.06739130434784,8.760236740112305,0.0,,288.2813043478261,13.2966,22.56965065002441,11.355802536010742,417,2.6201360549737576,5
1438,23083,from,7.14130973815918,295.1760869565218,9.34223747253418,2.1656417846679688,268.1034782608696,268.1034782608696,7.75374,19.40821075439453,8.200828552246094,4459,3.6492374723496073,4
4193,23084,squeezing,17.882545471191406,268.1034782608696,8.512350082397461,0.8298873901367188,274.33478260869566,274.33478260869566,18.1642,19.823148727416992,18.567338943481445,3,0.47712125471966244,9
3766,23085,her,9.177595138549805,274.33478260869566,7.980350494384766,0.5319995880126953,277.99652173913046,277.99652173913046,11.2104,19.672765731811523,14.51523208618164,393,2.5943925503754266,3
4195,23086,foot,13.12134075164795,277.99652173913046,11.894247055053713,0.0,283.9860869565218,283.9860869565218,8.80871,16.77377700805664,15.580409049987791,21,1.3222192947339193,4
4087,23087,because,7.416988372802734,283.9860869565218,5.359462261199951,6.53478479385376,255.2908695652174,255.2908695652174,6.28532,24.0365047454834,9.95094108581543,989,2.9951962915971793,7
2082,23088,all,12.224929809570312,255.2908695652174,5.627717971801758,0.0,263.96565217391304,263.96565217391304,11.969,35.099422454833984,9.898961067199709,1063,3.0265332645232967,3
761,23089,of,3.667671203613281,263.96565217391304,8.824681282043457,0.0,238.2130434782609,238.2130434782609,4.0087,14.396821975708008,5.1755690574646,22921,4.360233561157832,2
157,23090,the,1.9423778057098389,238.2130434782609,8.77745532989502,0.0472259521484375,399.2778260869565,399.2778260869565,2.24839,6.438858985900879,4.269806385040283,41100,4.613841821876069,3
4210,23091,nervous,17.43855857849121,399.2778260869565,11.268391609191896,0.0,256.90956521739133,256.90956521739133,15.2702,20.534717559814453,15.125956535339355,28,1.4471580313422192,7
4211,23092,system,8.942824363708496,256.90956521739133,10.447067260742188,0.821324348449707,348.49434782608694,348.49434782608694,11.8382,12.228269577026367,11.691088676452637,303,2.4814426285023052,6
1500,23093,was,6.180675506591797,348.49434782608694,6.542461395263672,3.904605865478516,378.2552173913044,378.2552173913044,6.19602,13.369157791137695,7.677361965179443,3901,3.5911759503117913,3
4214,23094,connected,12.533119201660156,378.2552173913044,9.86772346496582,0.0,281.94,281.94,13.5624,16.936843872070312,15.97727394104004,17,1.2304489213782739,9
1945,23095,to,1.8295928239822388,281.94,3.0713369846343994,6.796386480331421,,419.7421739130435,2.18479,8.883357048034668,5.420102119445801,22191,4.34617687342157,2
2782,23097,He,17.961999893188477,284.79434782608695,8.505244255065918,1.5584354400634766,302.3560869565218,302.3560869565218,5.6328,68.05541229248047,10.368162155151367,857,2.932980821923198,2
2553,23098,knew,13.17984390258789,302.3560869565218,6.542123794555664,1.963120460510254,274.46434782608696,274.46434782608696,11.4407,22.67221069335937,15.499671936035156,24,1.3802112417116061,4
